0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0.21000016,-0.67999995,0.32000014,-0.8000001,-0.45999995,-0.14999971,-0.30999982,-0.6299999,-0.44999975,-0.69,-0.3999999,-0.2499997,-0.3399999,-0.62,0.09000009,-0.20999983,-0.45000017,-0.2499997,-0.12999997,-0.31999996
-0.29000002,-0.47,3.7252903e-08,-0.58000004,-0.52,-0.45000002,-0.34,-0.30000004,-0.6000001,-0.54,-0.58,-0.24999997,-0.55,-0.7300001,-0.059999973,-0.45000005,-0.32999998,-0.6600002,-0.02,-0.45
1.937151e-07,-0.5799998,0.27000022,-1.12,-0.55999994,-0.5499997,-0.24999979,-0.10999988,-0.6699998,-1.1000001,-0.84000003,-0.1299999,-0.60999995,-0.9200001,0.2700004,-0.37999952,-0.04999982,-0.04999982,0.3100001,-0.3799999
-0.09999994,-0.25999996,0.22000009,-0.64,-0.23999998,-0.29999983,-0.4999999,-0.50000006,-0.39999992,-0.55999994,-0.64,-0.4999999,-0.53999996,-0.5,0.30000007,-0.39999992,-0.37999988,-0.29999983,0.040000014,-0.13999999
-0.49000007,-0.45000005,-0.53000003,-0.38,-0.19,-0.5000001,-0.5000001,-0.27000004,-0.34000003,-0.5100001,-0.18,-0.10000002,-0.29000002,-0.35000002,-0.45000005,-0.27000004,-0.6000002,-0.3,-0.13,-0.26000002
-0.56000006,-0.49,-0.45000002,-0.4,-0.39,-0.6500001,-0.55,-0.48,-0.39,-0.39,-0.48000002,-0.6,-0.5,-0.3,-0.6600001,-0.48999998,-0.69000006,-0.47000003,-0.45000002,-0.3
-0.26,-0.54,-0.1,-0.6,-0.44,-0.70000005,-0.29999998,-0.18,-0.34,-0.54,-0.18,-0.4,-0.4,-0.4,-0.35999998,-0.44,-0.54,-0.32,0.0,-0.3
-0.46000004,-0.69000006,-0.04999999,-0.8000001,-0.66,-0.2500001,-0.29000008,-0.7800001,-0.65000004,-0.69000006,-0.45,-0.7500001,-0.33,-0.70000005,-0.34,-0.68,-0.43000007,-0.38000005,-0.2,-0.4
-0.15999997,-0.56,0.10000003,-0.72,-0.44,-0.49999994,-0.3999999,-0.62,-0.59999996,-0.56,-0.39999998,-0.4999999,-0.42,-0.52,-0.2599999,-0.61999995,-0.3999999,-0.41999993,0.40000004,-0.4
-0.35999998,-0.24000001,-0.19999999,-0.6,-0.44,-0.6,-0.6000001,-0.58000004,-0.34,-0.54,-0.38,-0.4,-0.4,-0.3,-0.45999998,-0.64000005,-0.64000005,-0.52,-0.29999998,-0.5
-0.62000006,-0.58,-0.20000003,-0.6,-0.48,-0.59999996,-0.7000001,-0.56,-0.78000003,-0.68,-0.35999998,-0.6,-0.2,-0.4,-0.32000002,-0.78000003,-0.68,-0.74000007,0.10000001,-0.4
-0.35999998,-0.54,-0.099999994,-0.5,-0.34,-0.70000005,-0.5,-0.48,-0.44,-0.54,-0.58,-0.8000001,-0.5,-0.5,-0.35999998,-0.64000005,-0.64000005,-0.42,0.10000002,-0.4
-0.22000003,-0.53,-0.25,-0.70000005,-0.7300001,-0.7500001,-0.7500001,-0.45999998,-0.53,-0.63,-0.56,-0.8000001,-0.70000005,-0.70000005,-0.32,-0.7300001,-0.8300001,-0.6900001,0.050000004,-0.5
-0.17999995,-0.42,-0.09999997,-0.6,-0.62,-0.37999985,-0.27999985,-0.74,-0.82000005,-0.82000005,-0.33999997,-0.8000001,-0.6,-0.8000001,0.04000006,-0.72,-0.72,-0.8600002,0.20000002,-0.5
-0.12000003,-0.63000005,-0.15000004,-0.3,-0.33,-0.47,-0.47,-0.35999998,-0.42999998,-0.22999999,-0.36,-0.70000005,-0.4,-0.5,-0.14000003,-0.63000005,-0.8300001,-0.5900001,0.049999975,-0.2
-0.27999994,-0.42,2.9802322e-08,-0.6,-0.22,-0.4999999,-0.5999999,-0.33999997,-0.62,-0.62,-0.33999997,-0.70000005,-0.5,-0.70000005,-0.17999995,-0.52,-0.72,-0.45999995,0.30000004,-0.4
-0.12000003,-0.22999999,-0.15000004,-0.6,-0.22999999,-0.45000005,-0.45000005,-0.46,-0.7300001,-0.32999998,-0.36,-0.5,-0.4,-0.6,-0.32000002,-0.53000003,-0.53000003,-0.49,0.050000004,-0.3
-0.56,-0.65000004,-0.09,-0.62,-0.55,-0.2499999,-0.34999996,-0.76000005,-0.46999997,-0.75000006,-0.46,-0.5799999,-0.5,-0.3,-0.2799999,-0.71000004,-0.34999993,-0.28999993,-0.050000023,-0.4
-0.14999996,-0.50000006,-0.24999999,-0.76000005,-0.48,-0.45,-0.48999998,-0.45,-0.70000005,-0.56,-0.3,-0.65000015,-0.39999998,-0.75000006,-0.5,-0.48000002,-0.46,-0.35,-0.34999996,-0.67
-0.04999996,-0.37999997,-0.14999998,-0.41999993,-0.45999998,-0.7000002,-0.7000002,-0.53,-0.6100001,-0.52,-0.32999995,-0.34999996,-0.5,-0.00999999,-0.22,-0.3399999,-0.53999996,-0.52,-0.07,-0.26999998
-0.24000001,-0.57,-0.10000002,-0.6,-0.47,-0.7000001,-0.57,-0.47,-0.5,-0.43,-0.64,-0.70000005,-0.6,-0.5,-0.33,-0.53000003,-0.32,-0.54,0.13,-0.4
-0.6,-0.55,-0.34999993,-0.4,-0.45,-0.65000004,-0.42999992,-0.59999996,-0.75000006,-0.75000006,-0.39999998,-0.8000001,-0.4,-0.4,-0.29999998,-0.55,-0.55,-0.55,-0.15,-0.5
-0.24000002,-0.66,-0.29999995,-0.70000005,-0.46,-0.8000001,-0.90000004,-0.42,-0.56,-0.45999998,-0.32,-0.6,-0.4,-0.4,-0.23999998,-0.76000005,-0.8600001,-0.48000002,-0.3,-0.3
-0.04999993,-0.37999994,-0.46999994,-0.58000004,-0.28999996,-0.2999999,-0.29999983,-0.56999993,-0.2999999,-0.65000004,-0.38999996,-0.14999995,-0.61,-0.59000003,-0.3599999,-0.29999986,-0.19999984,-0.39999983,0.05,-0.51
-0.32999998,-0.78000003,0.14999996,-0.67,-0.43,-0.35,-0.52,-0.44,-0.49000007,-0.56,-0.55,-0.55,-0.47,-0.48000002,-4.656613e-09,-0.40000007,-0.55000013,-0.47,0.22999996,-0.47
-0.33,-0.66,-0.10000002,-0.63000005,-0.13000003,-0.4,-0.4,-0.49000007,-0.7600001,-0.63000005,-0.6,-0.5500001,-0.33,-0.43,-0.33,-0.29,-0.42000002,-0.5600001,0.09999999,-0.53000003
-0.48000005,-0.78000003,3.3527613e-08,-0.9000001,-0.42,-0.49999997,-0.39999995,-0.62,-0.64000005,-0.52,-0.39999998,-0.8600001,-0.46,-0.56,-0.07999997,-0.72,-0.7200001,-0.45999998,0.08000003,-0.3
-0.18,-0.27,-0.25,-0.4,-0.37,-0.75,-0.95000017,-0.44,-0.57,-0.47,-0.34,-0.4,-0.3,-0.3,-0.48,-0.37,-0.77000004,-0.61,-0.15,-0.2
-0.16,-0.54,-0.39999998,-0.6,-0.24000001,-0.6,-0.5,-0.58,-0.64000005,-0.54,-0.48000002,-0.70000005,-0.6,-0.6,-0.56,-0.54,-0.64000005,-0.42,-0.29999998,-0.5
-0.38,-0.47,-0.25,-0.5,-0.37,-0.7500001,-0.7500001,-0.54,-0.57,-0.57,-0.54,-0.6,-0.5,-0.5,-0.28,-0.57,-0.6700001,-0.61,-0.15,-0.4
-0.17999995,-0.52,1.4901161e-08,-0.5,-0.42,-0.29999992,-0.39999992,-0.53999996,-0.62,-0.62,-0.33999997,-0.5,-0.4,-0.70000005,-0.27999994,-0.72,-0.52,-0.76000017,0.10000003,-0.6
-0.26,-0.64000005,-0.39999998,-0.4,-0.34,-0.49999997,-0.6,-0.58,-0.8400001,-0.8400001,-0.38,-0.8000001,-0.5,-0.5,-0.45999998,-0.64000005,-0.64000005,-0.62000006,-0.29999998,-0.6
-0.56000006,-0.72,3.7252903e-08,-0.74,-0.49999997,-0.09999985,-0.05999983,-0.6600001,-0.5799999,-0.52,-0.52,-0.4199999,-0.33999997,-0.37999994,-0.62,-0.5799999,-0.07999989,-0.58000004,0.3,-0.52
-0.09999997,-0.29999992,-0.19999996,-0.39999992,-0.35999995,-0.90000015,-0.70000005,-0.4999999,-0.29999992,-0.47999993,-0.39999992,-0.4999999,-0.23999998,-0.47999993,-0.19999996,-0.4999999,-0.70000005,-0.8000001,-0.03999999,-0.33999997
-0.13999997,-0.38,-0.17999998,-0.64000005,-0.34000003,-0.70000005,-0.49999997,-0.27999997,-0.54,-0.66,-0.66,-0.54,-0.15999998,-0.54,-0.17999995,-0.40000004,-0.49999997,-0.60000014,-0.46,-0.58000004
-0.25,-0.59,-0.35,-0.52000004,-0.56,-0.8500002,-0.6500001,-0.7500002,-0.6500001,-0.42000002,-0.56,-0.55,-0.56,-0.66,-0.35,-0.6500001,-0.55,-0.6500001,-0.53,-0.36
-0.18999997,-0.7500002,0.16000012,-0.70000005,-0.37999997,-0.34999996,-0.11999997,-0.5199999,-0.45999992,-0.41999993,-0.76,-0.52,-0.57,-0.33999994,-0.07999999,-0.59,-0.08999993,-0.09999992,0.14000002,-0.28
-0.29999998,-0.62,-0.099999994,-0.62,-0.5,-0.37999994,-0.19999996,-0.56,-0.52,-0.74000007,-0.58,-0.45999998,-0.34,-0.54,-0.5,-0.66,-0.6,-0.3799999,0.10000001,-0.34
-0.4,-0.5,-0.2,-0.6,-0.6,-0.32000005,-0.35000002,-0.70000005,-0.5,-0.6,-0.6,-0.5,-0.4,-0.5,-0.4,-0.70000005,-0.70000005,-0.32000005,-0.3,-0.5
-0.19999999,-0.48,-0.29999998,-0.42000002,-0.64000005,-0.41999996,-0.44999996,-0.80000013,-0.7600001,-0.62000006,-0.38,-0.39999995,-0.28,-0.64000005,-0.29999998,-0.5,-0.35999995,-0.31999996,-0.120000005,-0.54
-0.3399999,-0.4999999,-0.2599999,-0.68000007,-0.43999997,-0.36999995,-0.19999993,-0.5999999,-0.7,-0.8600001,-0.47999993,-0.65000004,-0.35999995,-0.53999996,-0.1999999,-0.74000007,-0.56000006,-0.32999995,-0.09999996,-0.43999997
-0.5,-0.5,-0.4,-0.4,-0.5,-0.32999995,-0.14999995,-0.5,-0.5,-0.6,-0.4,-0.35000002,-0.4,-0.3,-0.70000005,-0.5,-0.52000004,-0.029999986,-0.3,-0.3
-0.42,-0.70000005,-0.42,-0.70000005,-0.5,-0.58,-0.44999996,-0.64000005,-0.44,-0.6,-0.6,-0.70000005,-0.5,-0.6,-0.27999997,-0.58,-0.7000001,-0.37999997,-0.3,-0.5
-0.30000004,-0.68,-0.40000004,-0.48000002,-0.4,-0.66,-0.29999998,-0.44,-0.58000004,-0.56,-0.42,-0.5400001,-0.56,-0.26,-0.30000004,-0.5400001,-0.7,-0.26,-0.19999999,-0.16
-0.6000001,-0.35000002,-0.65000004,-0.6500001,-0.46,-0.40999994,-0.39999995,-0.53000003,-0.55,-0.72000015,-0.5900001,-0.65000004,-0.39000002,-0.59,-0.42,-0.65000004,-0.34999996,-0.010000028,-0.4,-0.53000003
-0.45000005,-0.37,-0.25000006,-0.29,-0.6,-0.32999998,-0.24999996,-0.5500001,-0.56000006,-0.47000003,-0.47000003,-0.6500001,-0.49,-0.39000002,-0.45000002,-0.5500001,-0.45000002,-0.43000016,-0.3,-0.4
-0.49999997,-0.43999997,-0.09999998,-0.70000005,-0.4,-0.6199999,-0.14999992,-0.67999995,-1.1200001,-0.8000001,-0.4,-0.69999987,-0.32,-0.52,-0.59999996,-0.68,-0.4799999,-0.33999994,-0.2,-0.5
-0.51,-0.5,-0.41,-0.5,-0.3,-0.78999996,-0.55,-0.47,-0.57,-0.5,-0.6,-1.0000001,-0.5,-0.3,-0.45,-0.54,-0.55,-0.59000003,-0.3,-0.3
-0.5100001,-0.5,-0.21000001,-0.5,-0.3,-0.27,-0.3,-0.57,-0.57,-0.6,-0.6,-0.5,-0.4,-0.5,-0.25,-0.44,-0.35,-0.37,-0.3,-0.5
-0.25000003,-0.089999996,-0.55000013,-0.49,-0.3,-0.49000007,-0.45000005,-0.52000004,-0.59000003,-0.53000003,-0.46000004,-0.42000002,-0.53000003,-0.33,-0.45000005,-0.42000002,-0.45000005,-0.19,0.050000004,-0.23000002
-0.4,-0.4,-0.4,-0.5,-0.6,-0.62000006,-0.80000013,-0.5,-0.5,-0.4,-0.5,-0.6,-0.5,-0.5,-0.6,-0.4,-0.6,-0.62000006,-0.3,-0.4
-0.55,-0.4,-0.19999999,-0.70000005,-0.6,-0.12000002,-0.15000004,-0.6,-0.6,-0.70000005,-0.5,-0.15000004,-0.5,-0.5,-0.75000006,-0.45,-0.06999998,0.22999997,-0.4,-0.4
-0.34,-0.59000003,-0.36999997,-0.49999997,-0.28,-0.56,-0.45000002,-0.57,-0.61,-0.42999998,-0.39,-0.66,-0.31,-0.7800001,-0.29999998,-0.35000002,-0.5999999,-0.55999994,-0.14,-0.32
-0.44999993,-0.44999996,-0.44999993,-0.54999995,-0.4,-0.6700001,-0.20000005,-0.49999997,-0.55,-0.65000004,-0.59999996,-0.7,-0.45,-0.25,-0.54999995,-0.40000004,-0.75,-0.27000007,-0.05000001,-0.35
-0.8000001,-0.5,-0.5,-0.70000005,-0.5,0.01999998,0.030000001,-0.70000005,-0.70000005,-0.8000001,-0.4,-0.20000005,-0.5,-0.5,-0.8000001,-0.70000005,-0.62000006,0.050000012,-0.3,-0.4
-0.47999987,-0.73999995,-0.39999983,-0.94000006,-0.47999993,0.120000236,-0.10999977,-0.80000013,-0.65999997,-0.72,-0.61999995,0.20000023,-0.55999994,-0.78,-0.8800002,-0.37999982,-0.6799999,0.120000236,-0.32,-0.35999995
-0.59000003,-0.6,-0.39000002,-0.8000001,-0.6,-0.41,-0.25,-0.63000005,-0.63000005,-0.6,-0.5,-0.8000001,-0.5,-0.6,-0.45,-0.66,-0.6500001,-0.51000005,-0.3,-0.3
-0.3,-0.4,-0.3,-0.5,-0.4,-0.22999999,-0.19999997,-0.6,-0.70000005,-0.5,-0.6,-0.35000002,-0.5,-0.6,-0.6,-0.70000005,-0.74,-0.07999997,-0.2,-0.2
-0.52,-0.70000005,-0.120000005,-0.6,-0.5,-0.50000006,-0.65,-0.64000005,-0.54,-0.4,-0.3,-0.5,-0.5,-0.4,-0.5,-0.58,-0.5,-0.29999992,-0.3,-0.4
-0.54999995,-0.41,-0.45,-0.61,-0.4,-0.8100002,-0.70000005,-0.58,-0.61,-0.57,-0.44,-0.68,-0.47,-0.47,-0.7500001,-0.68,-0.7500001,-0.71000016,-0.15,-0.37
-0.47000003,-0.6,-0.47000003,-0.70000005,-0.4,-0.5700001,-0.6000001,-0.59000003,-0.7900001,-0.8000001,-0.70000005,-0.6,-0.5,-0.6,-0.55,-0.48,-0.7500001,-0.4700001,-0.2,-0.2
-0.25999993,-0.31999993,0.050000034,-0.5799999,-0.37999994,-0.22999981,-0.16999984,-0.53000003,-0.5300001,-0.59999996,-0.61999995,-0.19999975,-0.43999997,-0.66,-0.34999993,-0.45999995,-0.029999807,-0.10999975,0.080000006,-0.22
-0.44999993,-0.54999995,-0.24999996,-0.9500001,-0.39999998,-0.51,-0.34999996,-0.34999996,-0.54999995,-0.7,-0.4,-0.44999993,-0.35,-0.25,-0.54999995,-0.54999995,-0.44999993,-0.110000014,-0.24999999,-0.15
-0.5,-0.3,-0.4,-0.3,-0.4,-0.37000006,-0.20000005,-0.70000005,-0.70000005,-0.4,-0.70000005,-0.35000002,-0.2,-0.4,-0.5,-0.70000005,-0.32000002,-0.27000007,-0.4,-0.3
-0.38000003,-0.4,-0.07999998,-0.6,-0.4,-0.32000002,-0.35000002,-0.66,-0.66,-0.70000005,-0.6,-0.70000005,-0.6,-0.5,-0.07999998,-0.72,-0.5,-0.22000001,-0.1,-0.4
-0.19999993,-0.65999997,0.120000064,-0.9000001,-0.4,-0.23999986,8.568168e-08,-0.72,-0.4399999,-0.90000004,-0.8,-0.7200002,-0.46,-0.6,8.568168e-08,-0.19999993,-0.27999985,-0.2799999,-0.44,-0.32
-0.20000002,-0.25,-0.23000002,-0.7900001,-0.6,-0.49000004,-0.55000013,-0.30000004,-0.6100001,-0.52,-0.49,-0.3,-0.29000002,-0.46,-0.35000005,-0.6400001,-0.25000006,-0.36000007,-0.42999998,-0.32999998
-0.5,-0.4,-0.5,-0.5,-0.3,-0.38999996,-0.32999998,-0.9000001,-0.8000001,-0.3,-0.5,-0.04999999,-0.4,-0.6,-0.8000001,-0.8000001,-0.72000015,-0.26999998,-0.3,-0.3
-0.32,-0.6,-0.42,-0.5,-0.4,-0.5200001,-0.29999995,-0.44,-0.54,-0.70000005,-0.4,-0.6,-0.3,-0.4,-0.29999998,-0.58,-0.5,-0.31999993,-0.2,-0.3
-0.65000004,-0.70000005,-0.44999996,-0.6,-0.3,-0.65,-0.39999992,-0.75000006,-0.75000006,-0.8000001,-0.6,-0.8000001,-0.5,-0.5,-0.44999996,-0.59999996,-0.34999996,-0.44999993,-0.4,-0.3
-0.3,-0.6,-0.6,-0.5,-0.4,-0.70000005,-0.65000004,-0.6,-0.6,-0.5,-0.3,-0.5,-0.5,-0.5,-0.70000005,-0.6,-0.70000005,-0.29999998,-0.6,-0.70000005
-0.34999996,-0.44999996,-0.24999999,-0.55,-0.5,-0.59,-0.54999995,-0.49999994,-0.65000004,-0.45,-0.6,-0.59999996,-0.55,-0.55,-0.44999996,-0.70000005,-0.65000004,-0.59,0.049999993,-0.25
-0.4,-0.4,-0.4,-0.4,-0.3,-0.7200001,-0.49999997,-0.6,-0.5,-0.4,-0.4,-0.70000005,-0.5,-0.3,-0.5,-0.4,-0.6,-0.62000006,-0.3,-0.4
-0.6,-0.4,-0.70000005,-0.3,-0.4,-0.67000014,-0.7500001,-0.5,-0.70000005,-0.6,-0.4,-0.70000005,-0.4,-0.3,-0.6600001,-0.5,-0.57000005,-0.48,-0.2,-0.3
-0.25,-0.5,-0.25,-0.6,-0.4,-0.36999992,-0.55,-0.65000004,-0.65000004,-0.6,-0.5,-0.5,-0.4,-0.6,-0.15,-0.7,-0.54999995,-0.36999992,-0.2,-0.5
-0.29,-0.6,-0.59000003,-0.5,-0.2,-0.42999998,-0.54999995,-0.43,-0.53000003,-0.6,-0.3,-0.6,-0.3,-0.4,-0.55,-0.46,-0.7500002,-0.12999994,-0.4,-0.4
-0.44999993,-0.45,-0.05,-0.55,-0.4,-0.42999995,-0.34999987,-0.44999993,-0.39999998,-0.44999996,-0.65000004,-0.25,-0.35,-0.45,-0.34999996,-0.54999995,-0.75000006,-0.42999995,-0.3,-0.3
-0.39999998,-0.42,-0.50000006,-0.52,-0.4,-0.5600001,-0.35000002,-0.56,-0.7200001,-0.74000007,-0.58000004,-0.56,-0.44,-0.44,-0.39999998,-0.56,-0.6000001,-0.26,-0.099999994,-0.44
-0.6,-0.70000005,-0.6,-0.70000005,-0.3,-0.21999985,0.17000002,-0.70000005,-0.8000001,-0.8000001,-0.6,-0.19999984,-0.5,-0.5,-0.70000005,-0.9000001,-0.88000023,0.10000003,-0.2,-0.5
-0.29999998,-0.52,-0.29999998,-0.7200001,-0.5,-0.3799999,-0.29999992,-0.66,-0.7200001,-0.74000007,-0.58,-0.56,-0.34,-0.64000005,-0.29999998,-0.86000013,-0.7000001,-0.58,0.10000001,-0.54
-0.52000004,-0.46000004,-0.7700001,-0.76000005,-0.53000003,-0.22999987,-0.14999989,-0.6500001,-0.9800001,-0.66,-0.8300001,-0.12999995,-0.43,-0.53000003,-0.8500001,-0.49000004,-0.5299999,-0.1299999,-0.5,-0.23000002
-0.65000004,-0.70000005,-0.65000004,-0.5,-0.6,-0.27,-0.10000004,-0.45,-0.65000004,-0.6,-0.5,-0.70000005,-0.6,-0.4,-0.24999999,-0.39999998,-0.34999993,0.029999997,-0.6,-0.4
-0.5199999,-0.33999988,-0.079999946,-0.56,-0.21999991,-0.1199998,0.15000014,-0.5799999,-0.6800001,-0.58,-0.7200001,-0.3999998,-0.65999997,-0.4199999,-0.29999992,-0.61999995,-0.1799998,-0.09999979,-0.07999996,-0.25999996
-0.6,-0.8000001,-0.2,-0.6,-0.5,0.10000007,-0.02999992,-0.6,-0.70000005,-0.70000005,-0.4,-0.09999993,-0.5,-0.6,-0.6,-0.70000005,-0.68,-0.0799999,-0.2,-0.3
-0.16999999,-0.4,-0.27000004,-0.6,-0.4,-0.43,-0.5,-0.59000003,-0.59000003,-0.5,-0.3,-0.6,-0.4,-0.6,-0.14999998,-0.58000004,-0.5500001,-0.63,-0.2,-0.3
-0.45999995,-0.23999989,0.09000009,-0.8,-0.38999993,-0.32999983,-0.27999988,-0.079999864,-0.5599999,-0.54999995,-0.5299999,-0.55,-0.37999997,-0.73,0.16000009,-0.4099999,-0.48,-0.5299999,0.70000005,-0.109999925
0.10000001,-0.35999995,-0.049999915,-0.4499999,-0.53999996,-0.65000004,-0.65000004,-0.34999987,-0.5499999,-0.29999995,-0.45999992,-0.5499999,-0.43999997,-0.30999997,0.25000003,-0.44999987,-0.44999987,-0.34999993,-0.15,-0.41999996
-0.39999986,-0.95000017,0.6199998,-1.0500002,-0.3999999,-0.17999986,-0.14999986,-0.5799998,-0.83000004,-1.1,-0.31999978,-0.36999983,-0.46999985,-0.32999983,-0.49999988,-0.9200005,1.4156103e-07,-0.890001,0.7699999,-0.33999994
-0.6,-0.49999994,0.07000002,-0.55,-0.39999998,-0.37999997,-0.45999992,-0.24999985,-0.65,-0.59999996,-0.8000001,-0.51,-0.6,-0.57,-0.24999985,-0.54999995,-0.74000007,-0.61,-0.15,-0.22
-0.13999999,-0.64000005,-0.22,-0.29999992,-0.23999998,-0.29999992,-0.3399999,-0.5000001,-0.45999995,-0.19999993,-0.43999997,-0.29999992,-0.33999997,-0.54,-0.4,-0.19999993,-0.4999999,-0.49999997,-0.3,-0.42
-0.64000005,-0.74000007,-0.32,-0.60000014,-0.64000005,-0.29999986,-0.6400002,-0.49999997,-0.55999994,-0.39999992,-0.53999996,-0.29999992,-0.43999997,-0.64000005,-0.70000005,-0.29999992,-0.49999997,-0.39999992,-0.5,-0.52
-0.7200001,-0.52,-0.46,-0.39999998,-0.21999998,-0.29999995,-0.45999995,-0.70000005,-0.68000007,-0.39999998,-0.62000006,-0.6,-0.32000002,-0.42,-0.70000005,-0.8000001,-0.70000005,-0.70000005,-0.2,-0.16
-0.53999996,-0.54,-0.42,-0.19999996,-0.43999997,-0.5,-0.52000004,-0.39999992,-0.55999994,-0.4999999,-0.53999996,-0.29999992,-0.33999997,-0.43999997,-0.8000001,-0.39999992,-0.39999992,-0.59999996,-0.4,-0.52
-0.43999997,-0.43999997,-0.42,-0.29999992,-0.43999997,-0.24999991,-0.109999925,-0.39999992,-0.35999995,-0.39999992,-0.43999997,-0.29999992,-0.33999997,-0.23999998,-0.6,-0.50000006,-0.19999993,-0.39999992,-0.3,-0.32
-0.56000006,-0.46000004,-0.43,-0.35000002,-0.36,-0.5,-0.50000006,-0.45000005,-0.49,-0.25000003,-0.46,-0.6500001,-0.46,-0.46000004,-0.70000005,-0.35,-0.5500001,-0.5500001,-0.4,-0.33
-0.6,-0.62,-0.70000005,-0.5,-0.70000005,-0.39999992,-0.19999993,-0.70000005,-0.33999997,-0.52,-0.33999997,-0.27999994,-0.70000005,-0.4,-0.4,-0.62,-0.4800001,-0.29999992,-0.4,-0.32
-0.3,-0.22,-0.4,-0.70000005,-0.4,-0.39999995,-0.49999997,-0.8000001,-0.33999997,-0.42,-0.23999998,-0.28,-0.4,-0.5,-0.5,-0.62,-0.17999998,-0.39999995,-0.4,-0.42
-0.70000005,-0.42,-0.5,-0.70000005,-0.6,-0.39999992,-0.19999996,-0.8000001,-0.53999996,-0.62,-0.43999997,-0.37999994,-0.5,-0.6,-0.4,-0.9200001,-0.47999993,-0.39999992,-0.5,-0.22
-0.6,-0.54,-0.6,-0.4,-0.6,-0.49999997,-0.39999998,-0.5,-0.38,-0.44,-0.38,-0.35999998,-0.6,-0.4,-0.6,-0.64000005,-0.56,-0.39999998,-0.4,-0.34
-0.4,-0.42,-0.5,-0.4,-0.5,-0.29999992,-0.19999993,-0.5,-0.33999997,-0.42,-0.23999998,-0.27999994,-0.5,-0.5,-0.5,-0.32,-0.17999995,-0.39999992,-0.4,-0.42
-0.19999993,-0.29999992,-0.19999993,-0.62000006,-0.32,-0.59999996,-0.49999985,-0.4999999,-0.41999993,-0.67999995,-0.27999994,-0.27999985,-0.33999997,-0.52,-0.4999999,-0.61999995,-0.58,-0.39999983,0.10000003,-0.33999997
-0.6,-0.42,-0.5,-0.70000005,-0.4,-0.8000001,-0.49999994,-0.6,-0.43999997,-0.52,-0.43999997,-0.47999993,-0.5,-0.6,-0.5,-0.62,-0.47999993,-0.4999999,-0.3,-0.42
-0.70000005,-0.52,-0.70000005,-0.6,-0.5,-0.39999992,-0.4999999,-0.5,-0.33999997,-0.62,-0.33999997,-0.47999993,-0.4,-0.6,-0.5,-0.72,-0.47999993,-0.4999999,-0.2,-0.42
-0.6,-0.42,-0.4,-0.4,-0.4,-0.59999996,-0.59999996,-0.8000001,-0.43999997,-0.32,-0.33999997,-0.47999993,-0.5,-0.3,-0.9000001,-0.42,-0.37999994,-0.39999992,-0.3,-0.32
-0.6,-0.22,-0.5,-0.4,-0.5,-0.6000001,-0.49999997,-0.8000001,-0.43999997,-0.42,-0.43999997,-0.37999994,-0.4,-0.3,-0.70000005,-0.62,-0.17999995,-0.39999992,-0.3,-0.32
-0.5,-0.54,-0.6,-0.6,-0.5,-0.90000015,-0.8000001,-0.6,-0.38,-0.54,-0.38,-0.6600001,-0.70000005,-0.4,-0.5,-0.44,-0.7600001,-0.39999998,-0.5,-0.44
-0.6,-0.58,-0.70000005,-0.5,-0.4,-0.6,-0.7000001,-0.6,-0.56,-0.38,-0.56,-0.52000004,-0.5,-0.2,-0.8000001,-0.48,-0.62000006,-0.49999997,-0.4,-0.28
-0.4,-0.32,-0.3,-0.5,-0.5,-0.4999999,-0.4999999,-0.6,-0.53999996,-0.62,-0.33999997,-0.48,-0.5,-0.5,-0.4,-0.52,-0.37999994,-0.29999992,-0.2,-0.42
-0.5,-0.32999998,-0.5,-0.4,-0.3,-0.35000002,-0.35000002,-0.4,-0.46000004,-0.43,-0.36,-0.42000005,-0.4,-0.5,-0.5,-0.22999999,-0.22000003,-0.25000003,-0.3,-0.33
-0.2,-0.22,-0.2,-0.8000001,-0.4,-0.4999999,-0.39999992,-0.8000001,-0.53999996,-0.62,-0.43999997,-0.37999994,-0.3,-0.6,-0.5,-0.72,-0.17999996,-0.4999999,-0.3,-0.42
-0.3,-0.34,-0.5,-0.5,-0.3,-0.39999998,-0.39999998,-0.5,-0.38,-0.54,-0.28,-0.26,-0.4,-0.5,-0.4,-0.54,-0.35999998,-0.29999998,-0.3,-0.34
-0.4,-0.54,-0.3,-0.6,-0.4,-0.70000005,-0.59999996,-0.6,-0.58000004,-0.64000005,-0.48,-0.56,-0.4,-0.5,-0.6,-0.8400001,-0.6600001,-0.59999996,-0.1,-0.14
-0.70000005,-0.72,-0.70000005,-0.9000001,-0.5,-0.4999999,-0.4999999,-0.70000005,-0.64,-0.62,-0.53999996,-0.58,-0.6,-0.6,-0.70000005,-0.72,-0.58,-0.39999992,-0.3,-0.22
-0.4,-0.63000005,-0.4,-0.6,-0.5,-0.55,-0.7500001,-0.4,-0.6600001,-0.63000005,-0.46,-0.22,-0.4,-0.6,-0.6,-0.7300001,-0.32000002,-0.45000005,-0.4,-0.43
-0.5,-0.42999998,-0.4,-0.70000005,-0.5,-0.6500001,-0.55,-0.6,-0.56,-0.63000005,-0.46,-0.52000004,-0.5,-0.6,-0.6,-0.7300001,-0.52000004,-0.5500001,-0.2,-0.32999998
